inst_40639,app_3628,machine_1450
inst_87542,app_6025,machine_1784
inst_31199,app_9292,machine_3470
inst_52329,app_9066,machine_3467
inst_3061,app_6329,machine_1065
inst_26660,app_6971,machine_1182
inst_39723,app_190,machine_5238
inst_69213,app_3544,machine_742
inst_47554,app_6659,machine_3108
inst_48510,app_270,machine_6896
inst_1899,app_8126,machine_257
inst_54299,app_3302,machine_2768
inst_30109,app_1688,machine_5018
inst_93121,app_357,machine_5692
inst_99623,app_9269,machine_426
inst_22062,app_5810,machine_6178
inst_49666,app_4085,machine_4225
inst_57264,app_3106,machine_4118
inst_32976,app_2353,machine_6154
inst_56725,app_1153,machine_3634
inst_26082,app_4698,machine_5466
inst_57008,app_2952,machine_5216
inst_14522,app_2833,machine_6626
inst_99037,app_310,machine_4360
inst_85264,app_8172,machine_7935
inst_78756,app_1325,machine_4826
inst_99563,app_4039,machine_7810
inst_72775,app_6791,machine_7273
inst_4190,app_7889,machine_1610
inst_28385,app_2692,machine_45
inst_30657,app_224,machine_5571
inst_59533,app_3292,machine_2789
inst_32582,app_393,machine_3017
inst_4677,app_1343,machine_3673
inst_14461,app_27,machine_3343
inst_11060,app_7067,machine_6234
inst_22876,app_4499,machine_2204
inst_44784,app_3250,machine_3283
inst_84614,app_4253,machine_4006
inst_9780,app_4104,machine_2840
inst_85305,app_5264,machine_6560
inst_72624,app_1796,machine_4205
inst_36218,app_4858,machine_3378
inst_11839,app_6381,machine_6553
inst_94870,app_5418,machine_6912
inst_77954,app_7341,machine_7475
inst_50229,app_441,machine_517
inst_80929,app_5784,machine_7079
inst_59520,app_4801,machine_6919
inst_35252,app_6976,machine_3172
inst_28924,app_6235,machine_2960
inst_2993,app_5469,machine_5694
inst_89738,app_6992,machine_1687
inst_9031,app_9095,machine_5509
inst_56201,app_4779,machine_5332
inst_10620,app_1478,machine_1761
inst_49034,app_1644,machine_4097
inst_4613,app_5375,machine_1609
inst_45391,app_9269,machine_5124
inst_72281,app_4754,machine_3391
inst_67115,app_9052,machine_522
inst_37255,app_5764,machine_6864
inst_94628,app_1443,machine_700
inst_12586,app_626,machine_3390
inst_60429,app_1067,machine_4967
inst_51336,app_2263,machine_6832
inst_78577,app_2489,machine_360
inst_72647,app_2856,machine_5498
inst_30530,app_2206,machine_2984
inst_19194,app_1904,machine_6688
inst_6401,app_1443,machine_6596
inst_58403,app_2629,machine_5316
inst_37464,app_9052,machine_4950
inst_68727,app_5253,machine_2813
inst_80120,app_6683,machine_6599
inst_90467,app_618,machine_15
inst_54938,app_5418,machine_1811
inst_45690,app_7001,machine_1145
inst_23383,app_3654,machine_1599
inst_25056,app_7481,machine_1735
inst_67310,app_1133,machine_5272
inst_26431,app_4640,machine_1848
inst_91983,app_7035,machine_7435
inst_57864,app_5338,machine_602
inst_78886,app_3327,machine_348
inst_61047,app_5004,machine_7727
inst_22330,app_4550,machine_542
inst_3799,app_6352,machine_2859
inst_37146,app_1570,machine_6967
inst_88742,app_862,machine_6551
inst_83135,app_3731,machine_5615
inst_72793,app_8842,machine_1093
inst_88588,app_725,machine_653
inst_56509,app_5731,machine_1647
inst_49539,app_6736,machine_4395
inst_89959,app_6256,machine_2573
inst_49422,app_7486,machine_5875
inst_76538,app_1405,machine_1234
inst_70286,app_1885,machine_1968
inst_58734,app_5905,machine_2411
inst_60127,app_1437,machine_3418
inst_14684,app_2200,machine_3500
inst_35244,app_3766,machine_6643
inst_64609,app_3994,machine_634
inst_56915,app_894,machine_3465
inst_30294,app_897,machine_1060
inst_62892,app_3199,machine_4380
inst_32930,app_7889,machine_4195
inst_9142,app_4210,machine_3061
inst_44233,app_7889,machine_1760
inst_39217,app_3905,machine_5566
inst_64168,app_5755,machine_6623
inst_10232,app_952,machine_6508
inst_20816,app_2147,machine_5491
inst_93987,app_5220,machine_5253
inst_82622,app_4558,machine_3488
inst_27654,app_6939,machine_3971
inst_96764,app_3720,machine_3879
inst_98296,app_4551,machine_1648
inst_17889,app_6123,machine_5
inst_29662,app_3169,machine_2023
inst_41682,app_1683,machine_6407
inst_98276,app_3207,machine_4044
inst_96041,app_208,machine_6944
inst_18608,app_4698,machine_6189
inst_34709,app_3077,machine_6363
inst_16163,app_5375,machine_2719
inst_23369,app_344,machine_3460
inst_25098,app_7338,machine_5596
inst_4118,app_1729,machine_6653
inst_82752,app_3771,machine_4828
inst_75805,app_782,machine_2923
inst_92008,app_2692,machine_167
inst_43778,app_3286,machine_4486
inst_47960,app_6130,machine_4483
inst_43836,app_7067,machine_7693
inst_10093,app_6694,machine_7405
inst_24324,app_798,machine_3188
inst_89210,app_4825,machine_2155
inst_37886,app_473,machine_4855
inst_34421,app_1360,machine_4226
inst_48964,app_6123,machine_5098
inst_67659,app_7802,machine_7137
inst_90130,app_3880,machine_217
inst_83783,app_4825,machine_6100
inst_37681,app_3321,machine_4453
inst_70027,app_5215,machine_770
inst_53474,app_2457,machine_502
inst_68528,app_7014,machine_1413
inst_16303,app_7616,machine_4823
inst_53218,app_883,machine_6962
inst_72347,app_7622,machine_3764
inst_14303,app_238,machine_2134
inst_91064,app_5963,machine_7935
inst_85150,app_3716,machine_6819
inst_8590,app_442,machine_7510
inst_11099,app_2178,machine_3143
inst_31758,app_1443,machine_936
inst_27965,app_7889,machine_7727
inst_34537,app_5165,machine_79
inst_20449,app_2185,machine_7847
inst_32125,app_3701,machine_5820
inst_15394,app_7935,machine_2115
inst_81943,app_5689,machine_1076
inst_41017,app_2814,machine_6517
inst_39168,app_6917,machine_6366
inst_22879,app_4011,machine_1688
inst_91353,app_9209,machine_3440
inst_2379,app_5665,machine_2435
inst_833,app_1078,machine_1886
inst_32401,app_7309,machine_2729
inst_94688,app_3283,machine_3590
inst_44428,app_3327,machine_143
inst_6199,app_3349,machine_3071
inst_64165,app_1599,machine_770
inst_37294,app_3321,machine_3634
inst_91566,app_376,machine_4593
inst_82066,app_423,machine_7310
inst_96476,app_4048,machine_4538
inst_30474,app_3452,machine_6129
inst_4990,app_798,machine_5295
inst_87214,app_2964,machine_2244
inst_48011,app_6106,machine_7032
inst_94128,app_1024,machine_3582
inst_63306,app_7899,machine_3252
inst_22921,app_1522,machine_2387
inst_95126,app_65,machine_6824
inst_44265,app_3001,machine_5605
inst_60559,app_5132,machine_7987
inst_19787,app_3391,machine_1112
inst_41932,app_3994,machine_6805
inst_66716,app_3283,machine_2050
inst_96512,app_208,machine_5491
inst_65478,app_8370,machine_6962
inst_79317,app_7935,machine_3482
inst_84100,app_3343,machine_1162
inst_27622,app_4718,machine_6264
inst_89756,app_766,machine_3065
inst_33035,app_7792,machine_1200
inst_49080,app_2186,machine_1035
inst_48990,app_5375,machine_6903
inst_62894,app_2433,machine_7696
inst_38653,app_7612,machine_4111
inst_18777,app_9269,machine_3557
inst_42178,app_1028,machine_2449
inst_95902,app_5909,machine_3810
inst_99993,app_1863,machine_1959
inst_45617,app_5796,machine_3742
inst_65786,app_3637,machine_4569
inst_60526,app_1045,machine_6859
inst_71108,app_8910,machine_4990
inst_51775,app_7733,machine_4353
inst_29845,app_9047,machine_1339
inst_45975,app_1051,machine_3135
inst_84106,app_6096,machine_1164
inst_47955,app_9163,machine_2312
inst_14771,app_100,machine_1094
inst_97900,app_1947,machine_2562
inst_31982,app_4221,machine_1622
inst_55315,app_8148,machine_5776
inst_71509,app_5820,machine_6859
inst_35600,app_3994,machine_5955
inst_95809,app_6188,machine_6676
inst_85563,app_8767,machine_4035
inst_78105,app_1858,machine_5082
inst_86489,app_9014,machine_4860
inst_21128,app_4973,machine_7371
inst_26872,app_4698,machine_573
inst_93414,app_22,machine_2736
inst_59276,app_7513,machine_4202
inst_84542,app_2130,machine_1559
inst_43674,app_1778,machine_5383
inst_34833,app_3994,machine_2811
inst_95624,app_3091,machine_2954
inst_13500,app_1683,machine_1015
inst_33726,app_4253,machine_3800
inst_93270,app_2186,machine_7074
inst_38594,app_1884,machine_731
inst_49007,app_1900,machine_3571
inst_26195,app_2486,machine_3187
inst_23899,app_9095,machine_1115
inst_17299,app_645,machine_7070
inst_31933,app_5418,machine_375
inst_10246,app_3479,machine_4950
inst_29549,app_5375,machine_6250
inst_96824,app_1587,machine_7361
inst_21507,app_6999,machine_6810
inst_72192,app_8360,machine_7824
inst_12911,app_4517,machine_7485
inst_81718,app_7266,machine_1953
inst_82185,app_2923,machine_3390
inst_57267,app_7394,machine_5104
inst_62259,app_5820,machine_7875
inst_37040,app_5448,machine_3220
inst_78365,app_659,machine_188
inst_53354,app_2815,machine_4005
inst_43054,app_958,machine_5619
inst_18781,app_6992,machine_980
inst_53496,app_5747,machine_7896
inst_13255,app_3864,machine_3335
inst_84579,app_5900,machine_3647
inst_78185,app_3272,machine_5741
inst_7067,app_1952,machine_4351
inst_30041,app_3136,machine_5566
inst_38002,app_7928,machine_6551
inst_14677,app_3899,machine_1797
inst_9276,app_5438,machine_5314
inst_66965,app_5398,machine_2551
inst_80350,app_1287,machine_4255
inst_37257,app_1049,machine_6352
inst_25711,app_259,machine_2255
inst_96224,app_2319,machine_4371
inst_51383,app_80,machine_6214
inst_22562,app_9052,machine_6476
inst_74638,app_7889,machine_6159
inst_60956,app_244,machine_6443
inst_63845,app_7942,machine_5479
inst_99912,app_6726,machine_6661
inst_71427,app_8812,machine_6046
inst_98465,app_7546,machine_6422
inst_193,app_1335,machine_2284
inst_49351,app_9269,machine_337
inst_85612,app_286,machine_2676
inst_74737,app_6421,machine_7754
inst_19149,app_9283,machine_6502
inst_74025,app_5375,machine_7350
inst_97728,app_147,machine_5392
inst_95044,app_8426,machine_7326
inst_77143,app_2224,machine_7676
inst_37058,app_1138,machine_1260
inst_68056,app_3802,machine_2825
inst_80542,app_7720,machine_3876
inst_90487,app_8041,machine_4595
inst_13505,app_2767,machine_5354
inst_28793,app_1059,machine_5629
inst_29134,app_7102,machine_688
inst_82158,app_1602,machine_4559
inst_70433,app_290,machine_7282
inst_81791,app_1952,machine_6443
inst_72731,app_7733,machine_5197
inst_21452,app_1599,machine_7460
inst_43898,app_1391,machine_7176
inst_55639,app_6605,machine_7361
inst_57196,app_6377,machine_5626
inst_22071,app_7102,machine_699
inst_55970,app_4175,machine_4947
inst_19512,app_2485,machine_6466
inst_28628,app_3886,machine_706
inst_90940,app_7428,machine_4698
inst_95787,app_5638,machine_3143
inst_27300,app_8223,machine_7172
inst_30918,app_8223,machine_4708
inst_79970,app_5308,machine_200
inst_8196,app_688,machine_5329
inst_28794,app_3233,machine_5560
inst_94358,app_7799,machine_5197
inst_73521,app_8260,machine_6266
inst_84895,app_8944,machine_6508
inst_38444,app_3637,machine_1437
inst_95958,app_6033,machine_4496
inst_25937,app_318,machine_4002
inst_34405,app_2904,machine_7769
inst_86040,app_4967,machine_30
inst_74380,app_4169,machine_2664
inst_21472,app_7001,machine_3383
inst_87755,app_5022,machine_7950
inst_11292,app_8816,machine_140
inst_11136,app_1443,machine_2076
inst_18579,app_4749,machine_2934
inst_21527,app_4663,machine_1025
inst_58921,app_8767,machine_3493
inst_88156,app_180,machine_517
inst_46584,app_355,machine_3278
inst_97199,app_6726,machine_5847
inst_35215,app_636,machine_2055
inst_28176,app_5401,machine_664
inst_55506,app_4221,machine_5290
inst_30621,app_3213,machine_1517
inst_29887,app_3802,machine_430
inst_54619,app_2568,machine_3241
inst_22711,app_774,machine_271
inst_50556,app_3895,machine_3029
inst_24580,app_3634,machine_1446
inst_78750,app_2850,machine_948
inst_74175,app_5438,machine_554
inst_42550,app_8767,machine_7436
inst_73223,app_2964,machine_51
inst_12891,app_9052,machine_7138
inst_67283,app_6628,machine_6711
inst_11881,app_145,machine_5743
inst_61599,app_7889,machine_6912
inst_3360,app_1046,machine_2822
inst_54733,app_7486,machine_4760
inst_33107,app_3636,machine_7475
inst_57528,app_1356,machine_3566
inst_7194,app_3597,machine_6861
inst_8155,app_9166,machine_4544
inst_79286,app_5820,machine_236
inst_28407,app_4911,machine_6285
inst_54628,app_8412,machine_257
inst_74421,app_6352,machine_7974
inst_41530,app_1391,machine_5927
inst_5921,app_5289,machine_2201
inst_751,app_5418,machine_6582
inst_12300,app_5738,machine_6252
inst_51812,app_5653,machine_7648
inst_15238,app_3982,machine_2530
inst_88542,app_6421,machine_2984
inst_76776,app_3117,machine_5810
inst_30553,app_9269,machine_2165
inst_14714,app_3487,machine_5863
inst_98930,app_2353,machine_1959
inst_38012,app_3426,machine_1594
inst_57067,app_63,machine_2833
inst_431,app_8901,machine_3915
inst_46775,app_5926,machine_172
inst_30721,app_7484,machine_3183
inst_4325,app_6117,machine_4920
inst_56768,app_4728,machine_230
inst_30122,app_4210,machine_6629
inst_30496,app_3802,machine_195
inst_50662,app_1488,machine_3389
inst_10666,app_3657,machine_1847
inst_43262,app_3208,machine_980
inst_98569,app_3905,machine_7112
inst_55859,app_4039,machine_6460
inst_99357,app_3183,machine_5356
inst_15734,app_8046,machine_3867
inst_66170,app_9145,machine_5792
inst_36835,app_8052,machine_7378
inst_23665,app_9298,machine_5316
inst_81149,app_3634,machine_2100
inst_61704,app_8582,machine_7404
inst_60359,app_8314,machine_7569
inst_89517,app_4608,machine_724
inst_61265,app_5861,machine_5743
inst_29660,app_3906,machine_2097
inst_10793,app_7102,machine_7445
inst_98860,app_7935,machine_5901
inst_59048,app_3590,machine_1460
inst_6813,app_2904,machine_720
inst_63664,app_7642,machine_3399
inst_79748,app_5511,machine_3985
inst_45963,app_3899,machine_3926
inst_302,app_6854,machine_1398
inst_91051,app_8273,machine_2895
inst_74349,app_3416,machine_2813
inst_45107,app_1096,machine_2359
inst_93233,app_310,machine_2251
inst_86124,app_7889,machine_764
inst_75910,app_1599,machine_6272
inst_64000,app_7613,machine_2051
inst_26261,app_7341,machine_7322
inst_91033,app_726,machine_5898
inst_42242,app_6117,machine_1873
inst_18939,app_2320,machine_4483
inst_5988,app_7889,machine_3566
inst_78386,app_1391,machine_5143
inst_60635,app_3048,machine_3810
inst_93050,app_3108,machine_1016
inst_1660,app_4825,machine_4632
inst_50442,app_2089,machine_1798
inst_14795,app_4499,machine_6544
inst_44064,app_1071,machine_4048
inst_5264,app_1152,machine_4194
inst_64616,app_8439,machine_7133
inst_42346,app_7369,machine_5437
inst_1730,app_3343,machine_3679
inst_26861,app_4522,machine_1903
inst_8648,app_8602,machine_5997
inst_78360,app_7192,machine_7485
inst_33893,app_8194,machine_2880
inst_99228,app_4011,machine_2328
inst_59127,app_8170,machine_4578
inst_17369,app_6455,machine_688
inst_82648,app_3087,machine_1897
inst_5192,app_1637,machine_5082
inst_11579,app_9201,machine_5186
inst_93227,app_2166,machine_4307
inst_32571,app_1153,machine_500
inst_55169,app_5866,machine_172
inst_91737,app_3327,machine_1213
inst_41982,app_2241,machine_7777
inst_18606,app_2186,machine_5211
inst_37803,app_8347,machine_3870
inst_61797,app_8069,machine_302
inst_17992,app_4269,machine_4928
inst_29205,app_2423,machine_1487
inst_14435,app_7467,machine_7360
inst_48058,app_6393,machine_4364
inst_31322,app_80,machine_5417
inst_87059,app_9095,machine_3503
inst_4157,app_5222,machine_1903
inst_30194,app_4971,machine_1012
inst_67011,app_143,machine_823
inst_36946,app_1998,machine_947
inst_37457,app_5051,machine_3390
inst_88624,app_1637,machine_4103
inst_93017,app_2033,machine_3854
inst_98840,app_7527,machine_1188
inst_56252,app_2892,machine_4772
inst_32293,app_6648,machine_1200
inst_66956,app_2129,machine_4753
inst_85097,app_3880,machine_3414
inst_20931,app_8359,machine_3971
inst_1357,app_8386,machine_6171
inst_92004,app_614,machine_4307
inst_82844,app_9072,machine_4555
inst_31834,app_6117,machine_1108
inst_91642,app_6976,machine_2999
inst_31249,app_1728,machine_3380
inst_93970,app_3555,machine_4499
inst_80913,app_4531,machine_2730
inst_77899,app_7418,machine_7972
inst_65957,app_5259,machine_2685
inst_57430,app_9314,machine_6425
inst_45099,app_1391,machine_2439
inst_67769,app_8498,machine_7608
inst_74474,app_1405,machine_7278
inst_32154,app_5747,machine_5103
inst_85561,app_4825,machine_4308
inst_72808,app_9163,machine_4403
inst_14939,app_1163,machine_609
inst_95565,app_1335,machine_5565
inst_97260,app_3512,machine_6716
inst_81407,app_1045,machine_998
inst_4398,app_3547,machine_6385
inst_85170,app_2701,machine_2825
inst_98770,app_7246,machine_5470
inst_65772,app_9086,machine_1145
inst_69144,app_880,machine_4431
inst_62312,app_5022,machine_6443
inst_37761,app_4039,machine_4056
inst_42658,app_4659,machine_4103
inst_5179,app_1723,machine_5422
inst_86537,app_1314,machine_5264
inst_57341,app_2692,machine_6872
inst_29023,app_5264,machine_3271
inst_42341,app_8653,machine_2786
inst_34493,app_1639,machine_1485
inst_90532,app_1344,machine_7762
inst_90414,app_8223,machine_2521
inst_25618,app_6736,machine_7671
inst_76625,app_419,machine_6653
inst_16421,app_2478,machine_2274
inst_16372,app_3101,machine_360
inst_10395,app_6393,machine_4709
inst_60691,app_4760,machine_4527
inst_76495,app_5388,machine_4763
inst_93372,app_704,machine_5756
inst_42709,app_3682,machine_3819
inst_68876,app_4975,machine_468
inst_14897,app_4996,machine_3145
inst_34402,app_7414,machine_7380
inst_83754,app_8723,machine_4312
inst_1098,app_3286,machine_7986
inst_7489,app_6719,machine_2026
inst_36800,app_7309,machine_3376
inst_2507,app_4608,machine_1092
inst_75163,app_3183,machine_7315
inst_78135,app_5691,machine_4534
inst_62006,app_8476,machine_461
inst_20393,app_5472,machine_30
inst_41013,app_3250,machine_526
inst_83377,app_5264,machine_7205
inst_28442,app_8554,machine_5770
inst_58975,app_6063,machine_6653
inst_46044,app_147,machine_7118
inst_26370,app_626,machine_6311
inst_21129,app_5767,machine_4971
inst_36920,app_3692,machine_679
inst_60849,app_6235,machine_2688
inst_50385,app_7889,machine_3992
inst_72493,app_7613,machine_642
inst_62643,app_782,machine_6311
inst_84235,app_7427,machine_4894
inst_59100,app_7102,machine_5348
inst_57105,app_8967,machine_6709
inst_26197,app_4663,machine_2023
inst_97882,app_7338,machine_2301
inst_2345,app_8223,machine_1428
inst_60591,app_1884,machine_2626
inst_18711,app_7067,machine_3719
inst_35025,app_81,machine_3345
inst_54426,app_7536,machine_5995
inst_36600,app_1143,machine_5795
inst_90662,app_7733,machine_3527
